humedad,ph,temperatura,tiempo_horas,profundidad_cm,compactacion,conductividad_ds_m,n_medida,p_medida,k_medida,p_transport,n_transport,k_transport
0.32610603090592183,6.844622719457161,21.55759938320219,54.79590688590675,10,suelto,1.2564136780843822,27.513219586368844,13.108429794810805,111.10764069199746,1.4627895676549976,1.6035613952944148,1.2289981815355084
0.41018824482486405,6.825369648632315,20.644038472733506,59.54602114755074,30,suelto,0.6738516087883322,24.142479286233698,6.103150867302688,227.9002131234309,1.3842184728667084,1.5991952259315771,1.6272791061453016
0.3882115303630067,6.174755320330363,22.07495817163437,37.702260192829584,10,suelto,1.24722951388746,47.11556019883331,15.786817279754986,64.63222921953522,1.4961755513176556,1.5589691569405895,1.118232678276548
0.27151767660066384,6.284941099809494,24.384336319253485,31.911382378266005,30,medio_compactado,0.855394595754235,17.42601890990554,14.36566502194437,151.83615944488247,1.0945244964947283,1.0497813478980256,0.9266822937297982
0.32951890291117025,5.588898745364512,24.520616864456972,68.42999053985126,10,medio_compactado,1.399678585146365,28.936872913309923,8.473636344969758,145.95379420151642,1.1340677591977186,1.291555499981666,1.144445560414142
0.46084780179005785,6.45026983709613,26.863265501345957,49.99054697753503,10,muy_compactado,0.633687545101419,25.960429040962154,4.668135310751494,243.02149637168822,0.6459215201148917,0.9537185900654627,0.8990422678306497
0.35345642914398195,6.7317400497401305,21.593236669699,82.05311414185948,30,suelto,1.0421337868133407,9.820384748978107,1.1251826836726035,119.57102235460152,1.4808149695859218,1.8173887873067378,1.5843002240820174
0.29599744421769547,5.871547334125853,22.45024118898611,89.64813830083332,30,muy_compactado,1.1135448954748413,29.30990730845653,10.814421243304624,205.29258494049873,0.8261759919583738,1.3275118073707353,1.0788367123128102
0.23675810307082923,5.62554322165659,28.10729463959794,65.31154992510093,10,suelto,0.9460109651672026,24.608215036584987,20.39810430435997,181.6768182920076,1.6637772941369122,1.4163210788486849,1.2992050915223006
0.3433659265728114,6.446025584664704,26.520685591855127,58.7317806429487,30,muy_compactado,1.02237410616356,37.383585188924556,9.10243639241659,180.56202372134814,0.8027364105273139,1.095688203361164,0.9469075982718311
0.4170429377292952,7.618776474358679,22.927051856991184,54.16895690649006,10,suelto,1.0451695290536338,42.66760169315069,15.501759014171418,198.2346251782935,1.5347077897315236,1.7192214436699944,1.372580337337053
0.27730605067227776,6.695396374446421,25.336642699061052,36.43543644055331,30,medio_compactado,0.6470836560405471,24.990421898975875,11.97605566905508,317.76549022543117,0.9825761953693714,1.1813221611897602,1.1310396192744308
0.36828725745144075,6.060170648417281,18.939567749456675,53.87292322364335,30,suelto,0.7265849630930166,25.09287515448478,20.97624943877689,199.139654126518,1.750275282762543,1.6893753943613714,1.422703684518261
0.3505444580812381,7.01384109621886,22.932180755278985,34.42142002515232,10,muy_compactado,1.2973253666091795,43.27630059749937,5.811256074082202,200.31138443680658,0.6616120295341557,0.9256356377399045,0.610743255370896
0.18060288927495727,5.816896108784817,25.00234001656589,61.16197066475383,10,muy_compactado,1.704921331433391,26.23966738352092,2.2850620921803717,276.6642671975351,0.6706734765805289,0.8279773301535791,0.8576794758634755
0.38790502147315264,5.867272607748535,19.164423279430842,46.161652450672804,10,muy_compactado,0.9224979080514015,19.03391127836784,19.055075647946857,218.9173434308781,0.6567889127645732,0.6740473422987585,0.7401683829161707
0.23424908258880894,5.6418871363539935,29.345691753128918,8.70363255109877,30,suelto,1.2204978440183425,32.983245181595805,13.854164311014925,300.69224148907483,1.1317056652350759,1.2999549655487608,1.2734272131110813
0.3625218156849359,6.515321104080494,22.73494002086687,29.320461331151492,10,muy_compactado,0.857691396584513,39.51062561629085,10.335933187865622,123.01459509641384,0.5866635745690484,0.9021799340169782,0.6647590858074829
0.2849440414709506,6.975460086407918,27.195915150619438,36.12836534458765,10,suelto,1.7514053014838038,44.08915165832609,18.690991802680006,235.5321738878244,1.491188251943552,1.7894457711659537,1.2876124770227595
0.49519087260351824,5.918103540972311,23.65341576572101,52.83522037704353,30,muy_compactado,1.8127019830544349,16.21774448401181,15.641863246115713,137.52541857868943,1.1032449333663485,1.113186848766415,0.8665308341407838
0.2614754011042887,6.494581565165629,29.496120842282366,40.3454962263564,30,suelto,0.8888258272426579,32.54437993442448,20.729498558337077,188.24405307071922,1.5466054190798235,1.4521103303412088,1.221325564041019
0.3360319728890071,6.121802264318062,23.005449151734677,67.85309819314804,10,medio_compactado,1.4109635765939752,40.12856722889265,4.166914943328134,235.15790989703618,0.9834723518686973,1.3926294283248428,1.2809863597931928
0.4002138517883308,6.485536121165786,18.771271468547834,29.84964915452647,30,suelto,1.4160605094785466,26.20486627957819,13.557962642569787,288.0794030289187,1.578491110688127,1.6240717061404477,1.7464051207013587
0.2759991521209218,6.302472494052884,20.674339323924166,68.62098236792626,10,muy_compactado,1.400255331989677,27.408160797093075,1.0,142.56583264574328,0.7423966620684344,0.9891852118332612,0.677799393386403
0.38613655139309966,6.194575706841071,25.056236385039647,34.390834801332886,10,suelto,1.3523589273085967,6.397608739999697,8.379602615899735,229.08862075220765,1.1407317931583236,1.174186254000227,1.4117279377867167
0.2833322749815215,6.361884009906087,20.742110197591963,48.307220804177774,10,medio_compactado,1.9084764789927537,37.40559657736994,7.7588037131208125,210.9445596264153,1.2444910801793223,1.3078456758523103,1.1743676779429018
0.48839370205981225,7.236709277227174,23.225268444589112,48.50451783360712,30,suelto,1.0787123321145087,20.46099318759819,12.018939567724084,126.44337096941663,1.620700650801887,1.7202621910488312,1.5343743199723627
0.25069707620305043,5.677507573071125,27.339673998822132,28.36440607027199,30,muy_compactado,1.1601807779910092,37.06346896321649,6.956913713615622,109.91550098021652,0.5894145078747716,0.6144831116153517,0.5601881369618308
0.34793938137304636,7.056247740743367,18.847162639683216,33.08173649267066,30,suelto,0.6901304570778053,22.694399097594953,18.358962821170362,161.33841405358893,1.3421767778142402,1.4962403824170785,1.1344416628040999
0.15612946146390017,6.630882175403792,24.516065216399564,48.432426560974804,10,suelto,0.8929171547580987,31.91938462292968,19.28640294091558,256.34827417106686,1.1296529015265726,1.0690259441108925,1.2065817843973154
0.29891703678734866,6.5014223979140695,28.3820297994589,68.92261292706134,30,medio_compactado,1.2938721696252333,26.82858676370728,12.572829947239041,142.0756932103005,1.3128120505581655,1.5653042992578625,1.3113726401280272
0.3291284761556968,6.306130144499674,21.269275099845743,38.93164559790707,30,suelto,0.421593635296868,41.54583135182095,11.217186335797964,191.12088837856808,1.075909273478347,1.5430658970280593,1.1262922113110478
0.2909583091774474,6.460936831560078,24.59604354068991,52.07358624473027,10,suelto,0.7421823385230151,39.67201315547966,13.403661795717804,128.55035501761762,1.09120294609519,1.473673254404486,1.1172281005106246
0.4108517659596927,6.156656726875215,26.29147024018637,77.84817946936823,10,muy_compactado,1.1029854520598303,11.99772328945848,14.329021137602664,201.5998332540249,0.8206369236041454,1.041106933046936,0.8225043478426716
0.3084070713633508,7.152981728688717,24.094873866052293,78.17740514415198,10,suelto,0.6254032835978487,29.405314709978306,11.46675386050264,156.73266408863935,1.3990870178030514,1.650172173492821,1.3326885484913475
0.15505527697301894,6.910794369627268,24.363693948072612,45.604935336946966,10,medio_compactado,1.014183971352726,13.828378302263538,6.702068122546494,182.9136114068475,0.8781025456564874,0.7330717458744247,0.773434487804954
0.3100869844485143,5.356505579365863,22.195546865209604,51.11910622189911,10,muy_compactado,1.1289557326794377,23.650357791158807,21.209594227429527,218.22582699396838,0.6300634590768666,0.7266361640499537,0.7156284196458955
0.39918305886564964,6.493784317152354,25.658227102225098,47.43024593159437,30,muy_compactado,1.4268870738486634,44.496637648541515,15.547587754098874,229.46139174400386,0.928010167705442,1.1429212911987932,0.9802635526418447
0.3256205371365085,6.86562731188194,21.921738605437277,36.11474115532032,30,suelto,0.8213748573261994,15.841424532878708,25.968117383718546,144.68409867183175,1.7837918931830734,1.282770989958075,1.2337163522979706
0.47235846610955906,6.550106774272774,30.434955891908388,57.71288205897229,30,muy_compactado,1.0385333450888994,32.143633623210135,20.536028642246603,118.45223542595053,1.1140103629276144,1.0816196795273039,0.7876768861923836
0.3494816600930354,7.065650697506242,20.847692938198314,32.38990031064165,10,muy_compactado,1.3342302410537903,29.20065972871122,17.396724002297795,118.78701524638278,0.7937566136738687,0.7420115854404419,0.7065660839380566
0.2964349856931473,7.537394325508695,28.63202918464294,30.12052406825685,10,medio_compactado,1.4402701703852494,38.53416075580122,6.9077001669203755,233.0254885776585,0.8277807864582373,1.0523200546730407,1.0677072483366679
0.2818169221241656,6.152082527113424,19.995879819803978,52.96156939584604,10,medio_compactado,1.1853224208217938,58.70736820529122,8.23704058404047,158.70445048702464,1.0281845711494029,1.4652337619326843,0.8816551748742527
0.2888120041136622,7.152204732518359,23.567290381502186,64.17204098918016,10,suelto,0.9638823505467186,17.389112970798806,19.10880774964057,175.55114464859318,1.5722381210031118,1.3069837484974045,1.329546462530424
0.42265031511892986,6.2917621437943,21.641913947412313,63.83946963697463,30,medio_compactado,0.726756426476489,35.129786323723536,13.55379052451863,175.5469424260225,1.31656512377272,1.5521271723575805,1.342499364415584
0.2719842808715752,6.456584079135439,31.022232621670575,48.89437182032633,30,medio_compactado,1.2642892173778193,22.739709651801448,11.382544244800984,198.6007550437202,1.1881405145927562,1.4801476231024926,1.1648560481430277
0.2055805735484672,7.035188404187847,29.062288386163296,36.770130178513504,30,muy_compactado,1.114248855766616,43.20798903905232,20.343074569610398,105.90881730645222,0.6298836207540955,0.856619892418213,0.5596568000441839
0.2849417635101097,6.372858028438879,22.398780801908153,19.46635528145905,30,medio_compactado,0.9941336342872423,15.763704880981724,17.930504140276287,119.08645234528005,1.2778422203943178,0.9551147123798174,0.8259064210648599
0.27500906471692926,6.5111743724748,22.236818612264067,89.71442081906298,30,medio_compactado,0.8398921734490599,27.269739521812696,6.315939518323209,136.41912198480145,1.211333718127589,1.5323660260000853,1.2884362021798292
0.2886386469124556,6.91499599707154,23.985726779776076,56.08012673777388,10,medio_compactado,1.1387969493158505,39.92210599530138,9.392686065132818,285.3961922771323,0.9374005378959742,1.3690724905365212,1.0997887737980534
0.33665336038696375,6.500053953588314,32.771842118114336,43.583270947680994,10,muy_compactado,0.9049239083781617,20.041776700082462,2.4350905532220555,165.71495639766562,0.6722525941500525,0.5734492423667783,0.6156477678874169
0.21050158691037482,7.07408331300392,23.068146272665192,62.433096431763744,30,muy_compactado,0.84409484706287,29.69336046661992,8.20182113702933,155.62102153657634,0.5722077064628003,0.8399002904676229,0.8563994189949568
0.28887497916933497,6.502285057962065,28.500655977488268,70.0586791954472,30,muy_compactado,1.5452082985235098,29.454468887769817,11.83834088594617,153.85117952815352,1.0587880679490738,1.0139397122086433,0.9561809496970385
0.17552428682356727,5.606843483531108,23.026028826137722,43.15883598023123,10,muy_compactado,0.2,22.93218302044521,11.613569782800372,210.75469982238747,0.29362566141738583,0.5545993061213595,0.5007251461425405
0.3082689810444086,6.122021787597388,26.237605000367555,64.60243251391816,30,muy_compactado,1.0616256067827328,23.8710965727387,8.60349755762301,240.50227291647104,0.7834133694933441,0.9775727180619929,0.9252105825391738
0.27288873679441716,6.150682201452211,24.97630256918079,59.87901017481626,10,muy_compactado,0.6170753877834022,27.524442827549912,16.141181986773915,137.1239162590544,0.6838632710950057,0.908698148325738,0.5413956195896586
0.28134943376316346,6.807422308898626,21.95250784632609,63.91868121774255,10,muy_compactado,1.1638014156420127,56.65305648515144,16.615143770587558,242.65147969930837,0.8208433316196627,1.0028354017411023,0.7118600763426763
0.3608198665303253,6.405128536005965,32.84266998942999,18.62727730472217,30,medio_compactado,1.2664951775099882,35.4378934472482,8.4865805940639,165.36371855623364,0.9890011340720255,1.3676649411130768,1.0134456524609146
0.261226556329646,5.847506785036363,19.766064250661678,52.588781868212095,30,suelto,1.4876403769154507,66.73673709796648,6.921196950243801,153.43995512929163,1.4209757045549871,2.130087080562702,1.5247678193260774
0.2893278732337056,6.172687713898569,17.708760214449867,69.29839944154169,30,muy_compactado,1.0014119930795047,44.46882184878303,11.756290649907344,297.6386976974252,0.9451344430636821,0.9915549472865558,1.0008261294062457
0.319005981588385,6.725432672822639,28.58884153188769,71.65549792295928,10,suelto,0.8787520149503811,30.87953388906914,11.564280474307514,109.74527206453205,1.3863607776911224,1.6291046545307961,1.2943773274886716
0.20791924896173236,6.427217185504865,24.23423014390592,65.70908876014514,10,medio_compactado,1.347916244312649,24.893860519024408,4.855739421752312,262.1556753821588,1.0884313044120042,1.3332105609951719,1.2510072514352175
0.08547756025213896,5.380454099135335,22.10186084557484,38.10613744164278,30,muy_compactado,0.8079033759126044,46.19128902092922,12.581831681861573,133.51734338983346,0.5791520262371471,0.668663332348936,0.6681903800028834
0.2859530182434449,5.991616282612955,23.270396729931342,47.26548804897469,10,suelto,0.7813796073668541,40.17802320495445,16.740812486182886,131.39759721655275,1.363338455070691,1.4021273369647276,1.0554924071034388
0.08625949482618694,6.0537841800955405,25.049748455182158,65.33403418849414,30,medio_compactado,1.1184497613784672,8.49118334244806,14.09733211926336,215.43034289045335,1.159387391266098,0.9056739661585268,1.0806914702675656
0.28226496482394636,6.713661648832012,20.242271238646747,66.7533396320978,10,muy_compactado,1.0755646463648079,27.85284947651771,8.618139122126117,123.02126508438408,0.7440415726262366,0.8203023337649573,0.7684213408908339
0.24058737220254103,6.220733192438374,25.29655280243502,106.89439849876378,30,muy_compactado,1.5198458794019953,4.5847370207442,10.999847656589626,220.7743430826154,1.169718209422359,1.1561032943167637,1.1274897749039379
0.2743005620902136,5.730814106813396,19.702988451383828,36.493254418495916,30,suelto,1.0170993479041925,40.85172839315682,13.28689563370488,111.37517205889023,1.3799866499553477,1.5401819636187268,0.9351204890636204
0.27519845012852123,6.634646823139263,20.048836900133452,64.93412885093736,10,medio_compactado,1.1520851042654772,21.989702633859242,9.125304899230093,185.0854276384839,0.9024638108046974,1.2937763875343806,1.0633421645790868
0.3041491948490017,5.5007252763846886,29.247583413138642,54.48484547927552,30,muy_compactado,1.2518464671890022,36.290529624784675,22.78423607286419,159.5811805213645,1.0623002563093868,1.0909978324643477,0.6798871370957749
0.28384638075261515,6.730179548087242,25.28261526089919,33.51853479092327,30,medio_compactado,1.3900160954175784,37.52369354551116,8.910506970459974,91.85868503657302,0.9903469370636623,1.3781032068272963,0.9403682407810081
0.35018584620373105,6.713968726199221,25.538171883259537,64.08917337497648,30,suelto,1.478404624398193,27.455416309356494,12.618139644675145,173.94888716721653,1.7872618154768816,1.999559675201371,1.640210791580978
0.2877771057143842,6.969472695313673,19.86237023570596,62.63135175232047,10,muy_compactado,1.8010070402502505,20.75432494141745,14.82111320488066,114.32217541190694,0.9382041830372299,0.9595991674582632,0.600898056361396
0.26070145033713504,6.597849302699917,24.981750418018002,34.61199504603462,10,suelto,0.31104929873033627,30.374603698664743,6.624208642718302,180.76510412896096,0.7390819866361236,1.0839364324098346,0.878084909685528
0.31881102281216994,6.204490504376617,17.13943629634362,46.6751964034705,30,suelto,1.5280316709740192,33.497558706371194,9.520138389197928,229.36175026506504,1.3656535339129108,1.7779223859659075,1.6363851826117664
0.22801390802791408,6.2806945132734056,24.819575214485717,2.0,10,suelto,1.0413166088814982,27.133847201640158,7.542819028416629,259.48997064319803,0.6831986730280288,1.0200462727984254,1.0639342757435724
0.3453182055542249,6.520485313065482,29.405751552522958,28.452778563007,10,medio_compactado,0.5752284514697201,51.44398803906098,6.563950653745101,186.682851563324,0.8175232769816526,1.1576511635836368,0.8414667439022722
0.4141234252287168,6.088606292952447,23.989105371420553,52.50332846599703,30,suelto,1.030057921583068,41.528929391003814,2.4909166952766206,209.82339510305508,1.381566354845326,2.0234616976231794,1.6549785058783337
0.23003620009870235,7.09831111583063,19.451893466255516,13.771827608779354,30,muy_compactado,1.1160772471458253,22.128370565470682,15.140544097568373,138.74751309542614,0.5681881157756052,0.6391682184387981,0.5317295599985765
0.3435734246336714,5.795823268705138,22.577837852896092,81.96786806166733,10,muy_compactado,1.1656045322329807,40.71909864708601,13.78713988723978,147.00000481848886,0.8140873180768016,1.2579419864309502,0.6094312001367987
0.3485169465161811,6.675058067845162,24.15642038347353,12.713574091644098,30,muy_compactado,1.886860514922727,41.48246522015192,7.605370657698383,150.75318371541886,0.8062475521891679,0.9695894308609099,0.64463843174559
0.37218461388982,7.273983048987678,21.318809242579306,41.02657196590933,30,medio_compactado,1.0584929832466259,26.36797505804433,11.305930076310608,196.9009234796226,1.0981921657927909,1.457229750767259,1.0887736530407208
0.32972539831756803,6.915099070879483,24.97971019456032,22.065218612505177,10,medio_compactado,1.034406664911053,41.170283120017025,11.797004472115361,104.47870813218431,0.8447394703329315,1.1714965305658485,0.7581124305453157
0.2867679053452601,6.510964037262449,23.532425558165222,32.45776534066707,10,muy_compactado,1.32111601734772,25.16490593576659,7.9198443218665435,254.58805126859966,0.5307845272379446,0.7542809607103121,0.6894223942307505
0.40916663582384755,6.640739259061535,21.859977430421026,46.413488641843294,30,suelto,1.3052626250453254,35.76060813496349,13.314169838176646,158.8519271546698,1.788396894821739,1.9948596140563353,1.756393302915959
0.19998921274705575,7.037880285983977,23.321117587180055,38.753896808970396,30,medio_compactado,1.4279013174583863,32.13743305495498,31.301913632862878,212.2467267841535,1.4126146039711502,1.0456994969630824,1.1591591237319716
0.33147085842269935,6.568041905430694,23.377469712530964,8.882856044773483,10,medio_compactado,1.1335184712959543,24.351208996323543,10.498216866553612,308.1546754454205,0.8809074364089671,0.862610925956562,1.0513056646507721
0.389479344432882,7.249136860877852,23.97154360513974,47.51030217038697,30,muy_compactado,1.2882010032888036,31.631116214614227,10.896297025950517,99.95541797988277,0.8990289493006149,1.219549664451528,0.6828636420789908
0.2982908804138183,6.870292450296364,18.989041577915486,50.412803125590614,30,suelto,0.9050611363268273,30.97707487948672,16.937540205135804,339.20198431352196,1.5083017197812427,1.8124995425636659,1.785396842912722
0.20355206469513493,5.9522445554617605,26.313594091063393,62.7924726127384,30,muy_compactado,1.2658474636630181,31.050797142830362,25.356218163096614,122.83949816452656,1.0572003470776272,1.1226121486536247,0.6889048030219964
0.37410255188662556,6.246866477039774,21.658464860293762,35.783466997332894,30,medio_compactado,0.43420120783796023,33.931674712537976,8.205726373639024,135.64774470712808,0.9011265785854843,1.09075582892299,0.8906393736625355
0.2697923129107309,6.402317500811405,23.474408290008956,47.39996841830831,30,medio_compactado,0.925401918798644,28.928060231922792,21.52072874346692,186.20149002241675,1.3357321583200366,1.1305825354548895,1.0241575728686836
0.31395996217251154,6.283336809501359,18.10904348313184,72.16857063061663,10,medio_compactado,1.3643350307464912,24.557842307168443,22.568058382904784,130.74548377817197,1.4169546567629494,1.5191394252421488,1.0602348947772533
